age,trans,hazard
54.166666666666664,hu,0.00526065360734829
54.166666666666664,hd,3.099292021693474e-4
54.166666666666664,uh,0.1661966865414332
54.166666666666664,ud,0.014914570369899642
54.25,hu,0.005287022743289211
54.25,hd,3.1252273690663356e-4
54.25,uh,0.1652300280316967
54.25,ud,0.01500182627936643
54.333333333333336,hu,0.0053135240550740755
54.333333333333336,hd,3.15137974737356e-4
54.333333333333336,uh,0.16426899194857952
54.333333333333336,ud,0.01508959266909164
54.416666666666664,hu,0.005340158205237063
54.416666666666664,hd,3.1777509727630465e-4
54.416666666666664,uh,0.16331354559006667
54.416666666666664,ud,0.015177872525578947
54.5,hu,0.005366925859633315
54.5,hd,3.204342876580489e-4
54.5,uh,0.16236365644434947
54.5,ud,0.015266668852804234
54.583333333333336,hu,0.005393827687455586
54.583333333333336,hd,3.231157305496567e-4
54.583333333333336,uh,0.16141929218871956
54.583333333333336,ud,0.01535598467231776
54.666666666666664,hu,0.005420864361250971
54.666666666666664,hd,3.258196121635165e-4
54.666666666666664,uh,0.16048042068846888
54.666666666666664,ud,0.015445823023346959
54.75,hu,0.005448036556937725
54.75,hd,3.28546120270272e-4
54.75,uh,0.15954700999579588
54.75,ud,0.015536186962899988
54.833333333333336,hu,0.005475344953822159
54.833333333333336,hd,3.312954442118603e-4
54.833333333333336,uh,0.15861902834871897
54.833333333333336,ud,0.015627079565869617
54.916666666666664,hu,0.0055027902346156034
54.916666666666664,hd,3.340677749146587e-4
54.916666666666664,uh,0.1576964441699954
54.916666666666664,ud,0.015718503925137874
55,hu,0.005530373085451527
55,hd,3.3686330490274754e-4
55,uh,0.15677922606604658
55,ud,0.0158104631516814
55.083333333333336,hu,0.005558094195902623
55.083333333333336,hd,3.396822283112775e-4
55.083333333333336,uh,0.1558673428258903
55.083333333333336,ud,0.015902960374677186
55.166666666666664,hu,0.0055859542589981
55.166666666666664,hd,3.4252474089995085e-4
55.166666666666664,uh,0.15496076342007836
55.166666666666664,ud,0.015995998741609098
55.25,hu,0.0056139539712409875
55.25,hd,3.4539104006661817e-4
55.25,uh,0.15405945699964058
55.25,ud,0.01608958141837499
55.333333333333336,hu,0.005642094032625549
55.333333333333336,hd,3.4828132486098385e-4
55.333333333333336,uh,0.15316339289503553
55.333333333333336,ud,0.016183711589394426
55.416666666666664,hu,0.0056703751466547865
55.416666666666664,hd,3.511957959984317e-4
55.416666666666664,uh,0.15227254061510648
55.416666666666664,ud,0.016278392457717023
55.5,hu,0.005698798020358022
55.5,hd,3.541346558739622e-4
55.5,uh,0.15138686984604405
55.5,ud,0.01637362724513147
55.583333333333336,hu,0.005727363364308585
55.583333333333336,hd,3.570981085762476e-4
55.583333333333336,uh,0.15050635045035463
55.583333333333336,ud,0.016469419192275136
55.666666666666664,hu,0.0057560718926415455
55.666666666666664,hd,3.6008635990180483e-4
55.666666666666664,uh,0.14963095246583505
55.666666666666664,ud,0.016565771558744356
55.75,hu,0.005784924323071628
55.75,hd,3.6309961736928886e-4
55.75,uh,0.1487606461045526
55.75,ud,0.01666268762320534
55.833333333333336,hu,0.00581392137691108
55.833333333333336,hd,3.66138090233901e-4
55.833333333333336,uh,0.14789540175183194
55.833333333333336,ud,0.016760170683505743
55.916666666666664,hu,0.005843063779087765
55.916666666666664,hd,3.69201989501922e-4
55.916666666666664,uh,0.14703518996524712
55.916666666666664,ud,0.01685822405678689
56,hu,0.005872352258163252
56,hd,3.722915279453662e-4
56,uh,0.14617998147361938
56,ud,0.016956851079596633
56.083333333333336,hu,0.0059017875463510455
56.083333333333336,hd,3.754069201167562e-4
56.083333333333336,uh,0.14532974717602187
56.083333333333336,ud,0.017056055108002906
56.166666666666664,hu,0.005931370379534883
56.166666666666664,hd,3.785483823640219e-4
56.166666666666664,uh,0.14448445814078878
56.166666666666664,ud,0.017155839517707914
56.25,hu,0.005961101497287135
56.25,hd,3.8171613284552705e-4
56.25,uh,0.14364408560453104
56.25,ud,0.017256207704163
56.333333333333336,hu,0.005990981642887298
56.333333333333336,hd,3.8491039154521663e-4
56.333333333333336,uh,0.14280860097115772
56.333333333333336,ud,0.017357163082684205
56.416666666666664,hu,0.006021011563340554
56.416666666666664,hd,3.881313802878948e-4
56.416666666666664,uh,0.1419779758109028
56.416666666666664,ud,0.017458709088568444
56.5,hu,0.006051192009396498
56.5,hd,3.913793227546306e-4
56.5,uh,0.1411521818593576
56.5,ud,0.017560849177210444
56.583333333333336,hu,0.006081523735567838
56.583333333333336,hd,3.946544444982887e-4
56.583333333333336,uh,0.14033119101650945
56.583333333333336,ud,0.017663586824220298
56.666666666666664,hu,0.0061120075001493135
56.666666666666664,hd,3.979569729591956e-4
56.666666666666664,uh,0.1395149753457853
56.666666666666664,ud,0.017766925525541724
56.75,hu,0.006142644065236627
56.75,hd,4.0128713748093317e-4
56.75,uh,0.13870350707310072
56.75,ud,0.017870868797571108
56.833333333333336,hu,0.006173434196745501
56.833333333333336,hd,4.046451693262645e-4
56.833333333333336,uh,0.13789675858591544
56.833333333333336,ud,0.01797542017727699
56.916666666666664,hu,0.006204378664430827
56.916666666666664,hd,4.080313016931946e-4
56.916666666666664,uh,0.1370947024322935
56.916666666666664,ud,0.018080583222320576
57,hu,0.006235478241905909
